brand,productYear,new_bool,imported_bool,price,date
volkswagen,2018,True,True,1729000000,10/01/2019
honda,2019,True,False,559000000,10/01/2019
honda,2019,True,True,544000000,09/01/2019
honda,2019,True,True,786000000,09/01/2019
kia,2018,True,True,389000000,09/01/2019
kia,2019,True,False,919000000,09/01/2019
kia,2019,True,False,635000000,09/01/2019
kia,2019,True,False,589000000,09/01/2019
honda,2019,True,True,763000000,09/01/2019
honda,2019,True,False,599000000,09/01/2019
honda,2019,True,True,983000000,09/01/2019
honda,2019,True,False,559000000,09/01/2019
thaco,2017,True,False,150000000,09/01/2019
mitsubishi,2018,True,True,750000000,09/01/2019
hyundai,2018,True,False,150000000,09/01/2019
honda,2019,True,True,983000000,08/01/2019
honda,2019,True,True,983000000,08/01/2019
honda,2019,True,False,559000000,08/01/2019
honda,2018,True,True,1083000000,08/01/2019
mercedes-benz,2018,True,False,1939000000,08/01/2019
chevrolet,2018,True,True,855000000,08/01/2019
isuzu,2018,True,False,470000000,08/01/2019
nissan,2018,True,True,613000000,08/01/2019
honda,2019,True,False,559000000,07/01/2019
mercedes-benz,2018,True,False,2099000000,07/01/2019
hyundai,2018,True,False,729000000,07/01/2019
kia,2019,True,False,559000000,07/01/2019
hyundai,2018,True,False,625000000,05/01/2019
honda,2019,True,True,763000000,04/01/2019
honda,2019,True,True,544000000,04/01/2019
honda,2019,True,True,763000000,04/01/2019
honda,2019,True,True,983000000,04/01/2019
honda,2019,True,True,983000000,04/01/2019
ford,2018,True,True,1399000000,04/01/2019
chevrolet,2019,True,True,651000000,04/01/2019
dongben,2017,True,True,166000000,04/01/2019
mazda,2018,True,False,999000000,04/01/2019
hyundai,2018,True,False,370000000,03/01/2019
bmw,2019,True,True,2389000000,03/01/2019
ford,2018,True,False,566000000,03/01/2019
ford,2018,True,True,1052000000,03/01/2019
kia,2019,True,False,559000000,03/01/2019
volkswagen,2014,True,True,760000000,03/01/2019
ford,2019,True,True,630000000,02/01/2019
volkswagen,2015,True,True,1399000000,02/01/2019
suzuki,2020,True,True,555000000,02/01/2019
ford,2018,True,False,620000000,02/01/2019
ford,2018,True,True,616000000,02/01/2019
ford,2019,True,False,790000000,02/01/2019
ford,2018,True,True,1198000000,02/01/2019
ford,2018,True,False,665000000,02/01/2019
ford,2018,True,True,754000000,02/01/2019
kia,2019,True,False,393000000,02/01/2019
bmw,2018,True,True,1619000000,02/01/2019
ford,2018,True,True,630000000,02/01/2019
mazda,2017,True,True,1399000000,01/01/2019
ford,2018,True,True,850000000,31/12/2018
ford,2019,True,False,671000000,30/12/2018
honda,2018,True,False,559000000,29/12/2018
hyundai,2018,True,False,499000000,28/12/2018
kia,2019,True,False,609000000,28/12/2018
kia,2019,True,False,355000000,28/12/2018
kia,2019,True,False,1209000000,28/12/2018
kia,2019,True,False,675000000,28/12/2018
kia,2019,True,False,299000000,28/12/2018
hyundai,2018,True,False,675000000,28/12/2018
ford,2018,True,True,779000000,27/12/2018
ford,2018,True,True,853000000,27/12/2018
ford,2018,True,True,918000000,27/12/2018
suzuki,2018,True,True,549000000,27/12/2018
mazda,2019,True,True,564000000,27/12/2018
hyundai,2018,True,False,365000000,26/12/2018
kia,2018,True,False,669000000,26/12/2018
hyundai,2018,True,False,786000000,25/12/2018
thaco,2018,True,True,389000000,25/12/2018
mercedes-benz,2018,True,False,1684000000,25/12/2018
mercedes-benz,2018,True,False,1939000000,25/12/2018
dongfeng,2017,True,True,900000000,24/12/2018
ford,2018,True,True,689000000,24/12/2018
mercedes-benz,2018,True,True,1684000000,22/12/2018
zoyte,2018,True,True,728000000,22/12/2018
suzuki,2018,True,True,329000000,21/12/2018
kia,2018,True,False,299000000,21/12/2018
hyundai,2018,True,False,425000000,21/12/2018
peugeot,2018,True,False,1349000000,21/12/2018
toyota,2018,True,False,509000000,21/12/2018
peugeot,2018,True,False,1199000000,21/12/2018
mercedes-benz,2018,True,False,2338000000,21/12/2018
toyota,2018,True,False,606000000,21/12/2018
thaco,2018,True,False,160000000,21/12/2018
hyundai,2018,True,False,410000000,20/12/2018
hãng khác,2018,True,False,285000000,20/12/2018
hãng khác,2018,True,False,560000000,20/12/2018
dongben,2018,True,False,166000000,20/12/2018
audi,2018,True,True,2350000000,20/12/2018
mercedes-benz,2018,True,True,7219000000,20/12/2018
kia,2019,True,False,559000000,20/12/2018
đầu kéo mỹ,2012,True,True,760000000,19/12/2018
nissan,2018,True,True,619000000,19/12/2018
hyundai,2018,True,True,419000000,19/12/2018
hino,2017,True,False,848000000,19/12/2018
honda,2018,True,True,763000000,19/12/2018
thaco,2017,True,False,364000000,19/12/2018
mazda,2019,True,True,509000000,19/12/2018
nissan,2018,True,True,619000000,18/12/2018
mazda,2018,True,False,628000000,18/12/2018
mazda,2018,True,False,628000000,18/12/2018
mazda,2018,True,False,849000000,18/12/2018
hino,2018,True,True,630000000,18/12/2018
bmw,2018,True,True,1689000000,18/12/2018
mercedes-benz,2017,True,False,7168000000,17/12/2018
thaco,2019,True,False,749000000,17/12/2018
thaco,2017,True,False,419000000,17/12/2018
kia,2017,True,False,343000000,17/12/2018
teraco,2018,True,False,217000000,17/12/2018
kia,2018,True,False,355000000,17/12/2018
chevrolet,2018,True,True,868000000,16/12/2018
isuzu,2018,True,True,475000000,15/12/2018
lexus,2016,True,True,3950000000,15/12/2018
lexus,2018,True,True,6120000000,15/12/2018
land rover,2018,True,True,8580000000,15/12/2018
land rover,2018,True,True,8580000000,15/12/2018
lexus,2018,True,True,9300000000,15/12/2018
lexus,2018,True,True,9280000000,15/12/2018
nissan,2018,True,True,815000000,14/12/2018
honda,2018,True,True,1083000000,14/12/2018
nissan,2018,True,True,629000000,14/12/2018
chevrolet,2018,True,False,925000000,14/12/2018
hyundai,2018,True,False,415000000,14/12/2018
toyota,2019,True,False,606000000,13/12/2018
honda,2018,True,False,559000000,13/12/2018
kia,2018,True,False,1069000000,13/12/2018
hyundai,2018,True,False,408000000,12/12/2018
mitsubishi,2018,True,False,800000000,12/12/2018
suzuki,2018,True,True,549000000,12/12/2018
mazda,2018,True,False,677000000,12/12/2018
volkswagen,2018,True,True,1729000000,12/12/2018
kia,2018,True,False,559000000,12/12/2018
chevrolet,2018,True,False,299000000,11/12/2018
honda,2018,True,True,871000000,11/12/2018
hyundai,2018,True,False,150000000,11/12/2018
toyota,2018,True,False,516000000,11/12/2018
honda,2019,True,False,559000000,11/12/2018
thaco,2018,True,False,364000000,11/12/2018
kia,2019,True,False,559000000,10/12/2018
kia,2019,True,False,635000000,10/12/2018
hyundai,2018,True,False,366000000,10/12/2018
kia,2019,True,False,675000000,10/12/2018
hyundai,2018,True,False,735000000,10/12/2018
honda,2019,True,True,624000000,10/12/2018
suzuki,2018,True,True,359000000,10/12/2018
honda,2018,True,True,554000000,10/12/2018
honda,2018,True,False,559000000,10/12/2018
tmt,2018,True,True,285000000,10/12/2018
tmt,2018,True,True,286000000,10/12/2018
hãng khác,2017,True,False,450000000,09/12/2018
hyundai,2017,True,False,500000000,09/12/2018
hyundai,2017,True,False,770000000,09/12/2018
mitsubishi,2018,True,True,351000000,08/12/2018
suzuki,2017,True,False,249000000,07/12/2018
mercedes-benz,2018,True,False,2360000000,07/12/2018
thaco,2018,True,False,423000000,07/12/2018
kia,2018,True,False,375000000,07/12/2018
ford,2018,True,False,750000000,07/12/2018
suzuki,2018,True,False,293000000,07/12/2018
toyota,2018,True,True,2340000000,06/12/2018
toyota,2019,True,False,531000000,06/12/2018
toyota,2019,True,False,531000000,06/12/2018
toyota,2019,True,True,650000000,06/12/2018
toyota,2019,True,True,650000000,06/12/2018
toyota,2019,True,False,1033000000,06/12/2018
toyota,2019,True,True,1354000000,06/12/2018
toyota,2019,True,False,847000000,06/12/2018
hyundai,2018,True,False,735000000,06/12/2018
toyota,2019,True,False,771000000,06/12/2018
kia,2017,True,False,369000000,06/12/2018
toyota,2019,True,False,771000000,06/12/2018
toyota,2019,True,False,771000000,06/12/2018
toyota,2019,True,True,1150000000,06/12/2018
mazda,2018,True,False,899000000,06/12/2018
toyota,2019,True,False,878000000,06/12/2018
toyota,2019,True,False,878000000,06/12/2018
toyota,2019,True,False,791000000,06/12/2018
hyundai,2018,True,False,675000000,05/12/2018
toyota,2019,True,False,791000000,05/12/2018
toyota,2019,True,False,569000000,05/12/2018
toyota,2019,True,False,531000000,05/12/2018
toyota,2019,True,True,886000000,05/12/2018
toyota,2019,True,True,703000000,05/12/2018
toyota,2019,True,False,606000000,05/12/2018
honda,2018,True,True,876000000,05/12/2018
toyota,2019,True,True,1235000000,05/12/2018
toyota,2019,True,False,1033000000,05/12/2018
chevrolet,2018,True,True,594000000,05/12/2018
toyota,2019,True,False,771000000,04/12/2018
toyota,2019,True,False,606000000,04/12/2018
volkswagen,2018,True,True,1499000000,04/12/2018
volkswagen,2018,True,True,1499000000,04/12/2018
volkswagen,2016,True,True,899000000,04/12/2018
toyota,2019,True,False,531000000,04/12/2018
lexus,2018,True,True,4380000000,03/12/2018
toyota,2018,True,False,516000000,03/12/2018
kia,2019,True,False,559000000,03/12/2018
kia,2018,True,False,630000000,03/12/2018
hyundai,2019,True,False,475000000,02/12/2018
hyundai,2018,True,False,2380000000,01/12/2018
toyota,2018,True,True,4380000000,30/11/2018
honda,2018,True,False,599000000,29/11/2018
hyundai,2018,True,False,675000000,29/11/2018
honda,2018,True,True,871000000,29/11/2018
bmw,2018,True,True,1689000000,29/11/2018
hyundai,2018,True,True,407000000,28/11/2018
volkswagen,2016,True,True,599000000,28/11/2018
volkswagen,2018,True,True,1729000000,28/11/2018
land rover,2017,True,True,3299000000,27/11/2018
hãng khác,2018,True,True,214000000,27/11/2018
honda,2019,True,True,624000000,27/11/2018
honda,2018,True,False,524000000,27/11/2018
honda,2019,True,False,599000000,27/11/2018
honda,2019,True,False,599000000,27/11/2018
mazda,2018,True,False,999000000,23/11/2018
hyundai,2018,True,False,620000000,23/11/2018
suzuki,2018,True,True,549000000,22/11/2018
mazda,2018,True,False,899000000,21/11/2018
mazda,2018,True,False,659000000,21/11/2018
hyundai,2018,True,False,540000000,21/11/2018
kia,2018,True,False,1429000000,21/11/2018
kia,2018,True,False,1209000000,21/11/2018
kia,2018,True,False,945000000,21/11/2018
kia,2018,True,False,393000000,20/11/2018
kia,2018,True,False,379000000,20/11/2018
kia,2018,True,False,345000000,20/11/2018
kia,2018,True,False,299000000,20/11/2018
nissan,2018,True,False,921000000,20/11/2018
kia,2018,True,False,1129000000,20/11/2018
nissan,2018,True,False,528000000,20/11/2018
nissan,2018,True,True,765000000,20/11/2018
nissan,2018,True,False,558000000,20/11/2018
nissan,2018,True,False,1013000000,20/11/2018
honda,2018,True,False,549000000,20/11/2018
volkswagen,2016,True,True,899000000,19/11/2018
nissan,2018,True,True,639000000,19/11/2018
hyundai,2018,True,False,635000000,19/11/2018
volkswagen,2018,True,True,1729000000,19/11/2018
hyundai,2017,True,False,450000000,19/11/2018
hino,2017,True,False,930000000,19/11/2018
kia,2018,True,False,669000000,19/11/2018
thaco,2018,True,False,1560000000,19/11/2018
suzuki,2018,True,False,275000000,16/11/2018
kia,2018,True,False,799000000,16/11/2018
kia,2018,True,False,589000000,16/11/2018
dongfeng,2017,True,False,350000000,15/11/2018
hyundai,2018,True,False,669000000,15/11/2018
dongben,2018,True,False,293000000,15/11/2018
dongben,2018,True,True,159000000,14/11/2018
mercedes-benz,2018,True,False,1970000000,14/11/2018
mercedes-benz,2018,True,False,2350000000,13/11/2018
peugeot,2018,True,False,1399000000,12/11/2018
kia,2018,True,False,949000000,12/11/2018
kia,2018,True,False,603000000,12/11/2018
kia,2018,True,False,1209000000,12/11/2018
kia,2018,True,False,390000000,12/11/2018
toyota,2018,True,False,863000000,12/11/2018
hyundai,2018,True,False,445000000,11/11/2018
nissan,2018,True,True,795000000,09/11/2018
jac,2018,True,False,210000000,08/11/2018
isuzu,2018,True,False,200000000,07/11/2018
peugeot,2019,True,False,1199000000,07/11/2018
hyundai,2018,True,True,365000000,07/11/2018
suzuki,2018,True,True,549000000,07/11/2018
hyundai,2018,True,False,375000000,07/11/2018
toyota,2018,True,False,516000000,07/11/2018
peugeot,2018,True,False,1399000000,06/11/2018
mazda,2019,True,False,1019000000,05/11/2018
toyota,2018,True,False,516000000,05/11/2018
bmw,2018,True,True,4899000000,04/11/2018
hyundai,2017,True,False,675000000,03/11/2018
chevrolet,2018,True,False,359000000,02/11/2018
chevrolet,2018,True,True,995000000,02/11/2018
shacman,2017,True,True,1360000000,02/11/2018
toyota,2018,True,False,743000000,02/11/2018
mercedes-benz,2018,True,False,1970000000,02/11/2018
hyundai,2018,True,False,375000000,02/11/2018
bmw,2018,True,True,2109000000,02/11/2018
howo,2017,True,True,300000000,01/11/2018
hyundai,2018,True,True,100000000,31/10/2018
ford,2018,True,True,925000000,31/10/2018
honda,2018,True,True,763000000,31/10/2018
honda,2018,True,True,1083000000,31/10/2018
honda,2018,True,True,763000000,31/10/2018
honda,2018,True,True,866000000,31/10/2018
honda,2018,True,True,1083000000,31/10/2018
hyundai,2018,True,False,349000000,30/10/2018
dongben,2017,True,False,159000000,30/10/2018
hyundai,2018,True,False,350000000,30/10/2018
hãng khác,2018,True,False,164000000,30/10/2018
hãng khác,2017,True,False,400000000,29/10/2018
ford,2018,True,True,1430000000,29/10/2018
hyundai,2018,True,False,405000000,29/10/2018
hyundai,2018,True,False,499000000,29/10/2018
mazda,2018,True,False,659000000,29/10/2018
hino,2018,True,True,1600000000,29/10/2018
jac,2018,True,False,310000000,27/10/2018
hãng khác,2017,True,False,315000000,27/10/2018
thaco,2017,True,False,335000000,27/10/2018
toyota,2018,True,False,531000000,27/10/2018
mazda,2018,True,False,899000000,27/10/2018
kia,2018,True,False,570000000,26/10/2018
hino,2017,True,False,930000000,26/10/2018
mazda,2018,True,False,987000000,26/10/2018
toyota,2018,True,False,516000000,24/10/2018
tmt,2018,True,False,355000000,24/10/2018
toyota,2018,True,False,1302000000,24/10/2018
honda,2018,True,False,599000000,23/10/2018
hyundai,2017,True,False,600000000,23/10/2018
honda,2018,True,False,559000000,23/10/2018
mazda,2018,True,False,652000000,23/10/2018
isuzu,2017,True,False,515000000,23/10/2018
chevrolet,2018,True,True,809000000,22/10/2018
toyota,2018,True,False,516000000,22/10/2018
isuzu,2017,True,False,515000000,22/10/2018
toyota,2018,True,False,515000000,22/10/2018
hyundai,2017,True,True,740000000,22/10/2018
jac,2017,True,False,310000000,22/10/2018
kia,2018,True,False,1209000000,22/10/2018
nissan,2018,True,False,558000000,22/10/2018
chevrolet,2018,True,False,379000000,22/10/2018
mercedes-benz,2018,True,False,1729000000,21/10/2018
hino,2017,True,False,710000000,20/10/2018
dongben,2017,True,False,170000000,20/10/2018
nissan,2018,True,True,639000000,19/10/2018
hino,2017,True,False,100000000,19/10/2018
kia,2018,True,False,290000000,19/10/2018
isuzu,2018,True,False,445000000,19/10/2018
honda,2018,True,False,545000000,18/10/2018
suzuki,2017,True,False,293000000,18/10/2018
hino,2017,True,False,785000000,18/10/2018
thaco,2017,True,False,216000000,18/10/2018
mercedes-benz,2018,True,False,1684000000,18/10/2018
ford,2018,True,False,545000000,18/10/2018
ford,2018,True,False,593000000,18/10/2018
nissan,2018,True,True,630000000,18/10/2018
shacman,2017,True,True,1370000000,18/10/2018
hãng khác,2018,True,False,205000000,17/10/2018
volkswagen,2018,True,True,1350000000,17/10/2018
honda,2018,True,True,866000000,17/10/2018
chevrolet,2018,True,True,898000000,17/10/2018
kia,2017,True,False,389000000,17/10/2018
honda,2018,True,False,559000000,17/10/2018
hyundai,2018,True,False,1000000000,16/10/2018
ford,2018,True,False,545000000,16/10/2018
honda,2018,True,False,559000000,16/10/2018
bmw,2018,True,True,2139000000,16/10/2018
honda,2018,True,True,871000000,16/10/2018
howo,2017,True,False,408000000,15/10/2018
hyundai,2018,True,False,378000000,15/10/2018
dongben,2017,True,False,150000000,15/10/2018
honda,2018,True,True,871000000,15/10/2018
hyundai,2018,True,False,659000000,15/10/2018
hyundai,2017,True,True,740000000,15/10/2018
nissan,2018,True,False,971000000,15/10/2018
nissan,2018,True,True,634000000,15/10/2018
nissan,2018,True,False,418000000,15/10/2018
kia,2018,True,False,385000000,15/10/2018
hyundai,2017,True,False,400000000,15/10/2018
bmw,2018,True,True,2139100000,14/10/2018
bmw,2018,True,True,1925100000,14/10/2018
bmw,2018,True,True,2139000000,14/10/2018
bmw,2018,True,True,2139000000,14/10/2018
bmw,2018,True,True,2294100000,14/10/2018
bmw,2018,True,True,1999100000,14/10/2018
bmw,2018,True,True,1999000000,14/10/2018
bmw,2018,True,True,1689000000,14/10/2018
bmw,2018,True,True,1929000000,14/10/2018
bmw,2018,True,True,1829000000,14/10/2018
bmw,2018,True,True,1646100000,14/10/2018
bmw,2018,True,True,1689000000,14/10/2018
bmw,2018,True,True,1689000000,14/10/2018
bmw,2018,True,True,1689000000,14/10/2018
bmw,2018,True,True,1520000000,14/10/2018
bmw,2018,True,True,1689000000,14/10/2018
ford,2018,True,False,628000000,13/10/2018
thaco,2019,True,False,354000000,13/10/2018
suzuki,2018,True,False,249000000,12/10/2018
honda,2018,True,True,786000000,12/10/2018
mazda,2018,True,False,652000000,12/10/2018
honda,2018,True,True,786000000,12/10/2018
mercedes-benz,2016,True,False,2285000000,12/10/2018
honda,2018,True,True,763000000,12/10/2018
honda,2018,True,True,544000000,12/10/2018
honda,2018,True,False,559000000,12/10/2018
peugeot,2018,True,False,1399000000,12/10/2018
honda,2018,True,True,763000000,12/10/2018
honda,2018,True,True,1013000000,12/10/2018
nissan,2018,True,True,980000000,12/10/2018
nissan,2018,True,False,916000000,12/10/2018
nissan,2018,True,True,635000000,12/10/2018
volkswagen,2018,True,True,1699000000,11/10/2018
kia,2018,True,False,1129000000,11/10/2018
mazda,2018,True,False,659000000,11/10/2018
honda,2018,True,False,559000000,10/10/2018
mazda,2018,True,False,899000000,10/10/2018
hyundai,2018,True,True,560000000,10/10/2018
mazda,2019,True,False,564000000,09/10/2018
hyundai,2018,True,False,350000000,09/10/2018
toyota,2018,True,False,531000000,09/10/2018
hãng khác,2016,True,True,1350000000,09/10/2018
hyundai,2017,True,True,670000000,09/10/2018
toyota,2018,True,False,516000000,09/10/2018
hyundai,2018,True,True,420000000,09/10/2018
bmw,2018,True,True,3949000000,08/10/2018
ford,2018,True,True,649000000,08/10/2018
bmw,2018,True,True,1598000000,08/10/2018
bmw,2018,True,True,1419000000,08/10/2018
hyundai,2018,True,False,400000000,06/10/2018
mazda,2018,True,False,815000000,06/10/2018
mazda,2018,True,True,655000000,06/10/2018
mazda,2018,True,True,679000000,06/10/2018
mazda,2018,True,False,885000000,06/10/2018
hino,2017,True,True,1350000000,06/10/2018
mazda,2018,True,False,689000000,06/10/2018
mazda,2018,True,False,743000000,06/10/2018
mazda,2018,True,False,659000000,06/10/2018
toyota,2018,True,True,537000000,06/10/2018
honda,2018,True,True,1083000000,05/10/2018
hyundai,2018,True,False,355000000,05/10/2018
honda,2018,True,True,1083000000,05/10/2018
honda,2018,True,False,599000000,05/10/2018
hyundai,2018,True,False,395000000,05/10/2018
hyundai,2018,True,True,390000000,05/10/2018
hyundai,2018,True,True,470000000,05/10/2018
mercedes-benz,2018,True,False,2200000000,04/10/2018
honda,2018,True,False,559000000,04/10/2018
nissan,2018,True,False,1063000000,04/10/2018
ford,2018,True,True,918000000,04/10/2018
honda,2018,True,True,973000000,03/10/2018
honda,2018,True,True,1083000000,03/10/2018
ford,2018,True,True,1177000000,03/10/2018
kia,2018,True,False,1129000000,03/10/2018
ford,2018,True,False,800000000,03/10/2018
honda,2018,True,True,763000000,03/10/2018
honda,2018,True,True,973000000,02/10/2018
nissan,2018,True,True,625000000,02/10/2018
volkswagen,2017,True,True,1850000000,02/10/2018
volkswagen,2017,True,True,1850000000,02/10/2018
volkswagen,2018,True,True,1699000000,02/10/2018
volkswagen,2018,True,True,1699000000,02/10/2018
volkswagen,2018,True,True,1699000000,02/10/2018
volkswagen,2018,True,True,1699000000,02/10/2018
nissan,2018,True,True,634000000,01/10/2018
ford,2018,True,False,534000000,01/10/2018
honda,2018,True,True,1083000000,01/10/2018
hyundai,2018,True,False,429000000,01/10/2018
nissan,2018,True,True,649000000,01/10/2018
volkswagen,2018,True,True,1469000000,29/09/2018
chevrolet,2018,True,False,299000000,29/09/2018
lexus,2018,True,True,9188000000,28/09/2018
lexus,2018,True,True,9180000000,28/09/2018
lexus,2018,True,True,9180000000,28/09/2018
lexus,2018,True,True,9180000000,28/09/2018
lexus,2018,True,True,9180000000,28/09/2018
ford,2018,True,False,530000000,28/09/2018
nissan,2018,True,False,1063000000,28/09/2018
volkswagen,2018,True,True,1469000000,27/09/2018
volkswagen,2018,True,True,1469000000,27/09/2018
volkswagen,2018,True,True,725000000,27/09/2018
volkswagen,2018,True,True,725000000,27/09/2018
lexus,2018,True,True,6080000000,27/09/2018
chevrolet,2018,True,False,299000000,26/09/2018
chevrolet,2018,True,False,519000000,26/09/2018
honda,2018,True,False,559000000,26/09/2018
bmw,2018,True,True,4499000000,26/09/2018
volkswagen,2017,True,True,899000000,26/09/2018
ford,2018,True,True,918000000,26/09/2018
volkswagen,2018,True,True,725000000,26/09/2018
volkswagen,2017,True,True,1850000000,26/09/2018
volkswagen,2017,True,True,1850000000,26/09/2018
hyundai,2018,True,False,435000000,26/09/2018
toyota,2018,True,False,569000000,26/09/2018
isuzu,2015,True,False,500000000,26/09/2018
suzuki,2018,True,True,499000000,26/09/2018
toyota,2018,True,False,718000000,26/09/2018
chevrolet,2018,True,True,995000000,25/09/2018
kia,2018,True,False,630000000,25/09/2018
tmt,2017,True,False,295000000,25/09/2018
volkswagen,2016,True,True,1850000000,25/09/2018
volkswagen,2018,True,True,1729000000,25/09/2018
volkswagen,2017,True,True,725000000,25/09/2018
mazda,2018,True,False,999000000,25/09/2018
volkswagen,2016,True,True,699000000,24/09/2018
volkswagen,2018,True,True,1699000000,24/09/2018
volkswagen,2018,True,True,1699000000,24/09/2018
volkswagen,2018,True,True,1699000000,24/09/2018
volkswagen,2018,True,True,1469000000,24/09/2018
ford,2018,True,False,565000000,24/09/2018
jac,2017,True,True,120000000,24/09/2018
chevrolet,2018,True,False,379000000,22/09/2018
hyundai,2018,True,False,669000000,21/09/2018
hyundai,2018,True,False,410000000,21/09/2018
ford,2018,True,False,735000000,21/09/2018
mazda,2018,True,False,899000000,21/09/2018
mazda,2018,True,False,659000000,21/09/2018
mercedes-benz,2018,True,False,1489000000,21/09/2018
suzuki,2019,True,True,329000000,21/09/2018
kia,2018,True,False,633000000,21/09/2018
bmw,2018,True,True,2399000000,21/09/2018
hyundai,2018,True,True,2850000000,21/09/2018
mercedes-benz,2018,True,False,1699000000,21/09/2018
mitsubishi,2018,True,False,807500000,21/09/2018
dongben,2018,True,False,165000000,20/09/2018
chevrolet,2018,True,False,389000000,20/09/2018
kia,2018,True,False,499000000,20/09/2018
dongben,2018,True,False,159000000,20/09/2018
isuzu,2018,True,False,503000000,20/09/2018
toyota,2018,True,False,718000000,20/09/2018
volkswagen,2016,True,True,1400000000,20/09/2018
hyundai,2018,True,True,413000000,20/09/2018
kia,2018,True,False,393000000,20/09/2018
bmw,2018,True,True,1619000000,20/09/2018
volkswagen,2018,True,True,1699000000,19/09/2018
hyundai,2018,True,False,380000000,19/09/2018
ford,2018,True,True,1177000000,19/09/2018
chevrolet,2018,True,False,415000000,19/09/2018
chevrolet,2018,True,False,259000000,18/09/2018
chevrolet,2018,True,False,349000000,18/09/2018
kia,2018,True,False,290000000,18/09/2018
ford,2018,True,True,1390000000,18/09/2018
kia,2018,True,False,299000000,18/09/2018
volkswagen,2017,True,True,1450000000,18/09/2018
kia,2018,True,False,345000000,17/09/2018
thaco,2018,True,False,343000000,17/09/2018
hyundai,2017,True,False,770000000,17/09/2018
nissan,2018,True,True,649000000,17/09/2018
hyundai,2018,True,False,620000000,17/09/2018
kia,2018,True,False,379000000,15/09/2018
mazda,2018,True,False,999000000,15/09/2018
nissan,2018,True,True,785000000,15/09/2018
thaco,2018,True,False,1560000000,15/09/2018
nissan,2018,True,True,649000000,15/09/2018
mercedes-benz,2018,True,False,1684000000,14/09/2018
volkswagen,2017,True,True,699000000,14/09/2018
ssangyong,2016,True,True,550000000,14/09/2018
kia,2018,True,False,390000000,14/09/2018
volkswagen,2017,True,True,1850000000,14/09/2018
volkswagen,2017,True,True,1850000000,14/09/2018
volkswagen,2018,True,True,695000000,14/09/2018
volkswagen,2018,True,True,695000000,14/09/2018
nissan,2018,True,True,634000000,14/09/2018
hyundai,2018,True,True,380000000,14/09/2018
volkswagen,2017,True,True,699000000,13/09/2018
volkswagen,2018,True,True,699000000,13/09/2018
volkswagen,2017,True,True,699000000,13/09/2018
volkswagen,2017,True,True,699000000,13/09/2018
volkswagen,2018,True,True,725000000,13/09/2018
volkswagen,2017,True,True,899000000,13/09/2018
volkswagen,2017,True,True,899000000,13/09/2018
volkswagen,2017,True,True,899000000,13/09/2018
ford,2018,True,False,545000000,13/09/2018
honda,2018,True,False,559000000,13/09/2018
kia,2018,True,False,393000000,13/09/2018
kia,2019,True,False,299000000,12/09/2018
hyundai,2018,True,False,1050000000,12/09/2018
kia,2018,True,False,499000000,12/09/2018
suzuki,2018,True,False,249000000,12/09/2018
suzuki,2018,True,True,329000000,12/09/2018
suzuki,2018,True,True,329000000,12/09/2018
volkswagen,2017,True,True,1399000000,12/09/2018
volkswagen,2017,True,True,1499000000,12/09/2018
volkswagen,2017,True,True,1499000000,12/09/2018
volkswagen,2017,True,True,1499000000,12/09/2018
volkswagen,2018,True,True,1469000000,12/09/2018
volkswagen,2018,True,True,1469000000,12/09/2018
volkswagen,2018,True,True,1469000000,12/09/2018
honda,2018,True,False,559000000,12/09/2018
chevrolet,2018,True,True,789000000,12/09/2018
suzuki,2018,True,True,329000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
volkswagen,2018,True,True,1699000000,11/09/2018
toyota,2018,True,False,606000000,11/09/2018
kia,2018,True,False,299000000,11/09/2018
volkswagen,2018,True,True,1480000000,11/09/2018
volkswagen,2017,True,True,1450000000,11/09/2018
kia,2018,True,False,589000000,11/09/2018
volkswagen,2017,True,True,1450000000,11/09/2018
ford,2018,True,False,545000000,11/09/2018
volkswagen,2017,True,True,1450000000,11/09/2018
suzuki,2018,True,True,359000000,11/09/2018
toyota,2018,True,False,569000000,11/09/2018
toyota,2018,True,False,771000000,11/09/2018
hyundai,2018,True,True,417000000,11/09/2018
chevrolet,2018,True,False,299000000,11/09/2018
ford,2018,True,False,570000000,11/09/2018
volkswagen,2015,True,True,560000000,10/09/2018
volkswagen,2017,True,True,1850000000,10/09/2018
volkswagen,2017,True,True,1850000000,10/09/2018
volkswagen,2017,True,True,1850000000,10/09/2018
honda,2018,True,False,559000000,10/09/2018
honda,2018,True,False,559000000,10/09/2018
volkswagen,2017,True,True,699000000,10/09/2018
volkswagen,2017,True,True,699000000,10/09/2018
ford,2018,True,True,2880000000,10/09/2018
hyundai,2018,True,True,400000000,10/09/2018
hyundai,2018,True,False,669000000,10/09/2018
isuzu,2018,True,True,395000000,10/09/2018
peugeot,2018,True,False,1199000000,10/09/2018
hyundai,2018,True,False,410000000,10/09/2018
ford,2018,True,False,800000000,10/09/2018
ford,2018,True,True,918000000,10/09/2018
bmw,2018,True,True,2376000000,10/09/2018
kia,2018,True,False,299000000,10/09/2018
toyota,2018,True,False,743000000,10/09/2018
